prota_dir: .word 20, 20
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,10,10,10,10,10,10,11,11,199,199,199,199,199,199,
199,199,199,199,1,10,10,10,10,10,10,10,10,11,11,199,199,199,199,199,
199,199,199,199,1,1,10,10,10,10,10,10,10,10,10,11,199,199,199,199,
199,199,199,199,1,1,1,103,103,103,10,10,10,10,10,10,199,199,199,199,
199,199,199,199,1,1,103,0,0,103,103,0,0,103,10,199,199,199,199,199,
199,199,199,199,1,94,94,0,0,103,103,0,0,103,199,199,199,199,199,199,
199,199,199,199,199,94,94,94,103,103,103,103,103,94,199,91,91,0,0,199,
199,199,199,199,199,199,94,94,94,103,103,103,94,199,199,0,0,0,0,199,
199,199,199,199,6,7,7,79,79,79,79,79,7,79,7,103,103,199,199,199,
199,199,199,14,7,7,7,7,7,7,7,7,7,7,79,102,103,199,199,199,
199,199,199,94,103,14,6,6,7,7,7,7,7,199,199,199,199,199,199,199,
199,199,199,102,102,14,14,14,14,7,7,7,7,199,199,199,199,199,199,199,
199,199,199,199,199,0,0,0,0,0,0,0,0,199,199,199,199,199,199,199,
199,199,199,199,199,0,0,0,0,199,0,0,0,199,199,199,199,199,199,199,
199,199,199,199,199,0,0,0,199,199,0,0,0,199,199,199,199,199,199,199,
199,199,199,199,199,0,0,0,199,199,0,0,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


