tiro_zumbi: .word 20, 20
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,135,135,135,134,134,135,199,199,199,199,199,199,199,
199,199,199,199,199,199,141,18,25,17,17,17,83,199,199,199,199,199,199,199,
199,199,199,199,199,76,25,25,25,25,25,25,25,83,199,199,199,199,199,199,
199,199,199,199,199,82,25,25,25,25,25,25,25,25,134,199,199,199,199,199,
199,199,199,199,142,25,25,25,25,25,25,25,25,25,142,199,199,199,199,199,
199,199,199,199,141,25,25,25,25,25,25,25,25,25,142,199,199,199,199,199,
199,199,199,199,141,25,25,25,25,25,25,25,25,25,134,199,199,199,199,199,
199,199,199,199,142,25,25,25,25,25,25,25,25,83,199,199,199,199,199,199,
199,199,199,199,135,18,25,25,25,25,25,25,25,141,199,199,199,199,199,199,
199,199,199,199,199,76,25,25,25,25,25,25,83,135,199,199,199,199,199,199,
199,199,199,199,199,199,134,76,82,83,141,134,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


